Date,Open,High,Low,Close,Volume
21-04-2020,186.2801595,186.4783268,181.3258999,183.0598907,53042420
22-04-2020,183.8030318,187.7664394,179.6910023,186.9737549,61503413
23-04-2020,186.0324477,188.1627733,183.4562267,184.9920502,50955312
24-04-2020,182.3167574,182.3167574,177.3624976,178.1056366,65137305
27-04-2020,181.8213384,181.8213384,178.8487824,179.2451172,42996571
28-04-2020,180.3350512,183.6544112,179.5423666,182.6140137,49590230
29-04-2020,183.3076109,190.0454072,181.821333,188.3609619,57470466
30-04-2020,191.7298495,194.1078881,187.9646091,188.7572937,63063889
04-05-2020,180.7809405,181.8213381,176.3716522,177.2138824,58118177
05-05-2020,179.3442083,179.5919213,167.2558172,168.8411713,91050439
06-05-2020,169.5843053,171.714646,165.0263954,169.5347748,73156432
07-05-2020,169.2870643,170.9715096,167.2558147,169.187973,42942399
08-05-2020,170.8724174,172.2100736,164.5805165,165.125473,55932236
11-05-2020,166.4135769,167.3548832,163.4905668,163.9364471,54591827
12-05-2020,162.697887,166.9585534,159.378542,165.3731842,70752542
13-05-2020,176.9166122,176.9166122,168.9402513,172.5073242,81720683
14-05-2020,169.3861299,170.1788145,165.9676939,166.4135742,48136531
15-05-2020,166.4135854,166.710844,163.1933165,164.8777618,35495540
18-05-2020,164.87775,164.87775,153.5820444,153.879303,77349435
19-05-2020,156.0591769,156.4059811,151.0058261,151.4021759,71522334
20-05-2020,151.6003541,153.8297711,149.7672719,151.9966888,66168767
21-05-2020,152.2443971,154.721527,150.1140714,150.5599518,61147471
22-05-2020,150.6094901,154.176563,148.0828147,149.4700165,87064198
26-05-2020,151.0058361,151.7985207,148.8259648,150.0149841,48275988
27-05-2020,150.5599497,159.3289954,149.420476,157.1491241,88195120
28-05-2020,157.9913421,160.9143523,155.2664992,156.7527771,76968678
29-05-2020,154.6719902,160.4189192,153.7802144,159.8244171,58363280
01-06-2020,162.4997125,169.8320105,161.8556648,168.4943695,92740893
02-06-2020,168.3457312,169.7329329,165.6704341,168.6925354,70419104
03-06-2020,170.9219644,178.2542629,170.4265384,173.3000031,113168889
04-06-2020,173.299994,176.0248368,169.9311035,172.4577789,83494674
05-06-2020,174.9349162,188.0637046,174.3899446,186.0820007,201321234
08-06-2020,195.1978273,195.6932532,184.1002888,185.0911407,151741826
09-06-2020,185.982903,189.2527174,181.6727062,182.7626343,96654191
10-06-2020,182.8617325,187.2710207,182.1185936,185.9829102,67333317
11-06-2020,186.2801688,188.6582074,174.7367495,175.5294189,91726802
12-06-2020,168.4448342,178.3533539,168.2466668,177.5111237,92758901
15-06-2020,176.2230218,176.2230218,170.4265319,172.1109772,63613412
16-06-2020,176.3716494,177.3129557,167.8503165,171.3182983,63925976
17-06-2020,169.4356853,174.5881125,167.7016944,171.3678436,73866905
18-06-2020,170.8228694,178.997398,169.534774,178.006546,58261857
19-06-2020,178.6506045,183.2580599,177.85792,182.8121796,76895151
22-06-2020,183.3076129,189.9958636,182.5644739,185.9829102,80023958
23-06-2020,187.8655342,191.333516,186.1315433,190.6894531,65487085
24-06-2020,193.0179567,193.1170328,182.2176617,182.9112701,74668987
25-06-2020,180.5332268,185.091152,178.7496902,183.5553284,73620385
26-06-2020,186.2801606,186.8746778,182.1185856,182.9112701,49176958
29-06-2020,181.3259091,181.4250003,176.8670753,177.6102142,50966428
30-06-2020,179.4432868,181.2268081,175.6285009,176.8175201,43613239
01-07-2020,177.8083723,183.7039381,176.9661572,183.109436,54012853
02-07-2020,183.9516616,186.2801698,182.3167619,183.7534943,52127276
03-07-2020,184.9425037,185.1406861,181.7222349,183.0103455,38048810
06-07-2020,184.8929796,188.1132484,184.4470841,186.3297119,43773740
07-07-2020,185.2893104,187.4691817,182.3663003,186.8746796,55124494
08-07-2020,187.1719296,195.6437169,186.6765036,190.1444855,143063102
09-07-2020,191.0362553,199.1612381,190.7885423,197.2786255,89539723
10-07-2020,196.1886769,200.6475105,193.0179539,193.8106384,111406477
13-07-2020,196.9813671,197.9722191,189.8472363,190.9371643,61949761
14-07-2020,190.5408319,190.5408319,182.9112749,184.3480072,62239932
15-07-2020,186.2306209,188.2123247,181.3259067,182.1185913,58527305
16-07-2020,183.3076082,185.2397664,179.9882481,184.5461731,46546803
17-07-2020,185.0911458,187.7664431,183.3076093,186.4783325,47035238
20-07-2020,188.2618659,191.4821347,187.023301,189.0050049,45672856
21-07-2020,190.6894543,194.4051491,189.7481479,192.6216125,59281860
22-07-2020,193.9097253,194.9501229,188.3609634,190.243576,62276152
23-07-2020,190.6399113,197.2786316,189.4013464,196.4364014,70801412
24-07-2020,193.9097256,194.5042428,188.9059202,190.1940308,65265493
27-07-2020,191.2344169,191.4325843,184.7938796,185.4379272,50697767
28-07-2020,186.2801713,188.7573013,184.0507544,187.7169037,51488617
29-07-2020,185.8838242,193.4638352,185.289307,189.450882,73763368
30-07-2020,190.7389955,191.7298474,184.3480036,184.8434296,48472816
31-07-2020,186.2801571,193.0674987,184.9920466,189.6985931,145892485
03-08-2020,190.2435742,192.8197954,188.311416,190.4912872,72454278
04-08-2020,191.5812352,192.0271156,188.757301,189.8472443,43866676
05-08-2020,190.9867036,195.0492025,189.2527128,189.6985931,68888892
06-08-2020,190.5408269,192.7206981,188.5095775,189.2031708,59740172
07-08-2020,189.6985989,190.3426617,187.8159863,188.9059143,44822338
10-08-2020,190.0949565,193.7115602,189.9463197,192.0271149,48784530
11-08-2020,193.2161252,194.9996616,191.9775603,193.2656708,43890305
12-08-2020,194.2069787,202.3815071,192.819792,201.4402008,157818228
13-08-2020,203.6200667,205.4036031,198.9135201,200.0529938,70443118
14-08-2020,201.1429455,202.1337974,192.8197952,194.7024078,56169088
17-08-2020,196.63456,196.8327274,189.7481422,191.3335114,54787889
18-08-2020,192.0271055,193.9592638,189.9463105,193.3152161,46294169
19-08-2020,194.6033127,198.4676443,194.1078867,195.2473755,59296062
20-08-2020,192.2252754,194.5537835,191.4821364,192.9684143,37504602
21-08-2020,197.1795392,199.6566691,195.841883,196.585022,68041871
24-08-2020,198.1703844,200.9447728,196.7831978,199.6071167,53850253
25-08-2020,202.1337911,206.5430792,200.8456806,206.0476532,105394375
26-08-2020,206.5926264,208.4257086,204.2641184,207.9302826,66749637
27-08-2020,208.5743341,214.5194458,208.5743341,213.6772156,80997993
28-08-2020,215.0148667,223.8334427,214.8166993,222.7930603,95974037
31-08-2020,229.4317661,229.4317661,208.4257083,210.0606079,119986476
01-09-2020,211.150553,216.8974821,209.2679252,216.1048126,75048313
02-09-2020,216.2534324,216.9965713,210.3578664,214.2717285,47608088
03-09-2020,215.5103006,216.2534395,210.3578734,211.2000885,38594129
04-09-2020,208.0789126,210.3578751,204.0164135,204.710022,54435758
07-09-2020,205.6017732,207.7320988,203.5209781,205.9981079,35687359
08-09-2020,205.9981051,206.5926223,201.0438456,202.1833344,34146789
09-09-2020,199.2603295,199.5575729,190.7389968,193.0675049,72715826
10-09-2020,195.8914304,199.6071253,193.4143005,196.3373108,67789617
11-09-2020,196.7336583,201.9851767,195.1978348,200.8456879,48487971
14-09-2020,204.0164109,204.3136696,195.5446389,196.6841125,63605531
15-09-2020,198.0713025,199.1612457,195.2969291,198.3190155,51761038
16-09-2020,198.0217709,198.2199383,194.4546978,196.3868561,52404964
17-09-2020,195.197826,196.188678,193.2161222,193.6620026,41223296
18-09-2020,194.2069795,195.3959988,187.9646093,190.838089,55286316
21-09-2020,191.2839727,191.729853,182.5644725,184.100296,57611375
22-09-2020,184.4470822,186.5774229,179.4928225,184.4966278,51210889
23-09-2020,186.4287882,187.2214728,179.3442028,182.1185913,44320497
24-09-2020,179.4432867,180.13688,173.8945099,174.7367401,46114798
25-09-2020,177.3624952,181.07819,174.5385612,180.5332184,46550127
28-09-2020,182.3167641,186.4287938,181.6727164,185.5370331,41921548
29-09-2020,186.7755832,187.2214636,181.5736108,183.3571472,35688726
30-09-2020,183.3571599,185.0911508,180.7313931,183.703949,37641083
01-10-2020,185.2893134,189.4508885,185.1902221,188.5591278,43588724
05-10-2020,190.2435689,192.0271054,185.3388549,187.0233002,41694686
06-10-2020,189.3518183,190.3426702,186.5774297,189.8472443,31098726
07-10-2020,190.7885417,191.3830438,187.3701056,188.9554596,34578053
08-10-2020,189.5995319,194.0088202,188.8068473,189.7481537,43351606
09-10-2020,190.2435763,196.9813726,188.806844,196.4859467,64907230
12-10-2020,197.8731304,204.065955,195.4455461,196.8822784,69122798
13-10-2020,196.8327393,198.1703955,193.3152269,193.909729,34948525
14-10-2020,192.2748283,199.0621553,191.2839764,198.2199402,40548275
15-10-2020,199.1612373,200.6475152,190.24357,191.0858002,49184123
16-10-2020,192.2252819,194.9501248,189.8472432,194.1574402,36893126
19-10-2020,194.4051412,202.7283063,194.2565194,202.1337891,60220779
20-10-2020,199.1612401,202.4806002,198.8639815,201.1924896,39316753
21-10-2020,202.8273842,205.4036052,197.0309095,201.8860779,54515523
22-10-2020,200.052999,202.7283113,199.2603296,201.4402008,33721637
23-10-2020,202.1337978,203.7191669,199.7062135,200.9447784,32707020
26-10-2020,200.8456854,202.1337959,193.8106457,194.9005737,45470123
27-10-2020,195.4455448,195.7428034,190.4912851,192.8693237,37794381
28-10-2020,193.2161278,193.2161278,187.3205617,188.7077484,46458319
29-10-2020,187.6178177,188.9554587,184.1993665,186.9737549,44822673
30-10-2020,187.6178138,190.2435653,184.4470756,187.5187225,41519686
02-11-2020,190.4417446,195.4455501,188.311419,194.2565308,52600119
03-11-2020,196.1886872,203.9173354,195.7923524,202.8769379,69890201
04-11-2020,201.6383719,207.0880577,196.2382318,205.1063538,117577856
05-11-2020,214.0240135,218.9782731,212.7854486,216.649765,138023646
06-11-2020,216.9965806,219.8205147,215.0644222,217.1947479,73147085
09-11-2020,220.4645603,220.613182,215.0644201,217.4920044,60359458
10-11-2020,221.0590807,232.8502131,220.9599894,229.5803986,135294550
11-11-2020,230.6207933,237.1604223,225.6665335,232.0575256,107094861
12-11-2020,231.066666,231.2153029,223.5857309,224.7252197,58859905
13-11-2020,222.9416794,228.5399867,218.0865111,227.3509674,70676525
17-11-2020,229.7290349,239.3898416,228.8868047,238.0026398,80501583
18-11-2020,237.2099465,250.6855388,235.7236686,249.6946869,104514060
19-11-2020,245.7312758,249.4965161,236.8136085,237.5567474,82284278
20-11-2020,239.2907472,243.1550638,231.8098119,240.5293121,84411129
23-11-2020,241.2724498,243.8982014,235.9218553,236.5163574,57538324
24-11-2020,238.2998874,242.7587211,237.3090355,241.6192474,47636611
25-11-2020,243.2046076,247.6138957,239.3898366,240.7770233,74767232
26-11-2020,241.7678728,243.9972897,237.9530868,243.2046051,64248318
27-11-2020,243.2045985,243.997283,239.835708,242.0155792,54355703
01-12-2020,242.7587214,246.6725834,242.0155824,245.7808228,37003272
02-12-2020,246.0780893,248.5552192,241.8669684,244.6908875,56723083
03-12-2020,247.0193891,256.6306498,245.7312786,253.9553375,79266442
04-12-2020,254.6489401,261.9317077,251.2305041,261.0894775,79252024
07-12-2020,261.3867379,268.9667797,260.5940685,267.1336975,76053084
08-12-2020,268.471337,271.1961798,262.823469,269.4126282,65617502
09-12-2020,269.610822,272.3851953,266.7373574,267.8768311,48495641
10-12-2020,266.5391805,268.5208844,263.1207291,267.084137,38676657
11-12-2020,267.5795423,273.7228362,267.5795423,269.9576111,50255223
14-12-2020,271.4934374,273.6237631,269.8585377,271.6916199,31946501
15-12-2020,271.5429628,271.5429628,265.6969424,268.1740723,34890948
16-12-2020,270.304407,271.1466373,266.0437556,266.9355164,24844177
17-12-2020,267.5300154,269.660341,264.2602162,265.2510681,25904699
18-12-2020,265.2510716,269.4621923,262.5757594,268.9667664,29816205
21-12-2020,265.9942088,266.5391653,248.7533764,252.3699799,55160758
22-12-2020,252.4690819,256.3334136,245.9789985,255.0948486,51189571
23-12-2020,254.5994132,261.4858159,253.261757,260.5940552,29056404
24-12-2020,262.5757619,266.3905479,262.2289576,264.408844,28585509
28-12-2020,266.2914575,273.4751341,265.5483186,272.6824646,36870242
29-12-2020,273.7723884,277.3394615,272.1870494,275.3577576,45032526
30-12-2020,275.4568255,276.1504339,270.0071401,274.3668823,30971894
31-12-2020,272.4842839,274.7137008,270.1062453,272.4347534,29467966
01-01-2021,272.3851909,277.4385419,271.889765,276.8440247,24531791
04-01-2021,279.271612,281.3028463,275.2091132,278.4789124,31450608
05-01-2021,275.506382,279.8661549,274.4659995,279.1725464,27393072
06-01-2021,280.4110875,286.5048206,278.8257184,282.4423218,40765708
07-01-2021,286.3562107,289.130584,284.3745068,285.0681152,30546600
08-01-2021,287.4461662,288.7342616,282.5909975,283.383667,32543357
11-01-2021,285.3653657,285.5635482,277.0422153,279.9156799,29703173
12-01-2021,277.4385392,291.1618444,275.3577441,289.8241882,44307145
13-01-2021,293.2921883,305.1824122,291.8059103,303.9933777,78042133
14-01-2021,303.8943135,306.420974,301.0208186,304.43927,40123498
15-01-2021,303.9933687,308.0558677,298.5436829,301.0703735,35307601
18-01-2021,300.7235765,305.8264582,289.5269612,291.7563782,54969750
19-01-2021,294.9270867,299.7327249,293.6885217,295.8684082,35803901
20-01-2021,296.0665621,301.912613,294.1344189,299.7822571,33759304
21-01-2021,301.2189995,302.3584732,288.8333498,292.15271,29995203
22-01-2021,292.7967465,295.2738764,279.8165802,281.1047058,44440810
25-01-2021,281.8973644,285.3653461,274.5155057,278.3798523,34034630
27-01-2021,277.6367208,282.2441762,270.2053314,273.1283264,39211107
28-01-2021,269.4126442,280.7579113,267.0346055,279.7670593,48717297
29-01-2021,282.9873301,287.9911204,276.5467922,279.5193481,42300984
01-02-2021,282.4918819,311.0284045,280.1633739,307.8576965,103414068
02-02-2021,312.1183688,334.3134468,312.1183688,330.0527954,121434166
03-02-2021,330.6968227,336.7905559,322.819538,332.876709,66420168
04-02-2021,331.3408846,354.7249966,328.0710853,351.851532,145203439
05-02-2021,383.4597033,404.6143984,381.6266212,389.5039063,214955688
08-02-2021,394.3590766,404.0694136,391.1388077,393.4177551,79389205
09-02-2021,393.1204973,399.8087477,385.441395,391.188324,63869990
10-02-2021,390.4452036,394.2599897,384.4505613,388.6616821,54163507
11-02-2021,388.2157712,393.3186828,384.698259,386.5808716,36392708
12-02-2021,387.4231106,395.6967304,382.0229554,389.5534363,53589755
15-02-2021,393.8636406,405.7043332,392.0801192,403.2272034,56608937
16-02-2021,408.2309961,411.9466909,396.6380164,398.669281,80365431
17-02-2021,399.3133221,411.0549234,396.4893881,407.9832764,74161370
18-02-2021,421.1616007,423.7873825,409.9154555,411.4017334,67154539
19-02-2021,411.203541,411.203541,391.3865029,395.8948669,66155518
22-02-2021,396.9352911,397.3316259,382.1220426,385.9368286,52535049
23-02-2021,388.4139452,396.0435169,385.4413895,391.9810181,45462768
24-02-2021,393.3682194,406.7447206,391.584698,402.5335999,39632090
25-02-2021,407.2401393,411.1044557,402.8308361,403.5244446,46988836
26-02-2021,395.8453431,397.331621,383.4596941,386.5808716,64450414
01-03-2021,391.4855968,394.0618179,387.4230979,391.3369751,29677890
02-03-2021,391.386511,395.8948752,386.9772078,390.5938416,30534337
03-03-2021,392.8728018,405.1593601,392.3773758,401.344574,46268223
04-03-2021,395.0526953,399.8087727,390.8415744,392.0305786,43603653
05-03-2021,391.3865262,391.3865262,374.641134,380.1403503,72179228
08-03-2021,384.8964455,389.8011444,382.5183767,386.0359192,39147858
09-03-2021,389.8507198,391.287437,378.7531656,384.0542297,28054083
10-03-2021,387.522211,389.4048237,382.1716164,384.1533203,22677399
12-03-2021,388.1167145,389.6029924,374.046605,377.613678,35336355
15-03-2021,379.0008748,382.4688567,365.9711776,380.3880615,42722585
16-03-2021,382.0724991,384.3019159,372.6594061,375.0869751,38196452
17-03-2021,374.7402151,376.1769323,362.7013399,364.782135,33143064
18-03-2021,368.1015028,371.5694847,357.7966485,363.7417603,39405038
19-03-2021,360.6205837,369.4886906,353.9818635,367.7546997,60309145
22-03-2021,368.5969295,369.389599,360.1746878,363.6426697,28461974
23-03-2021,365.3271196,374.4925,363.6921897,369.2905273,41032380
24-03-2021,365.1289381,365.6738946,355.3690405,356.558075,42318999
25-03-2021,356.7066998,357.54893,342.0421031,351.9506226,57495003
26-03-2021,356.7066852,358.6883891,351.3065303,353.932312,40718848
30-03-2021,356.8057809,360.9673408,353.0405255,357.4993591,39405124
31-03-2021,357.0039385,364.4848887,354.6754606,360.9673462,38651025
01-04-2021,364.3362822,368.4978423,359.7783571,367.2592773,31883453
05-04-2021,364.1381015,365.822562,345.8568704,350.3157043,51743981
06-04-2021,352.4460514,353.7341468,346.1045747,347.3431396,44147709
07-04-2021,348.0367513,359.8774443,344.4201477,355.2699585,48023602
08-04-2021,357.6975488,359.9764961,351.0588287,352.3469543,33370259
09-04-2021,351.1579081,361.1655183,347.9872001,349.7707214,46473100
12-04-2021,340.853076,340.853076,319.5992893,325.8416748,75501713
13-04-2021,328.9628559,339.1190887,327.4765779,337.8805237,49773360
15-04-2021,338.9704547,344.3705796,333.0253431,339.5649719,52992349
16-04-2021,339.8622048,342.3393346,335.551993,336.7905579,37766793
19-04-2021,324.1571978,329.0123661,318.3607081,328.1206055,53304377
20-04-2021,332.0344947,336.790572,323.7113444,326.4857178,41296147
22-04-2021,323.017745,334.5611645,320.3424325,333.5703125,49105833
23-04-2021,328.6160542,336.7905831,328.6160542,333.3721619,44223940
26-04-2021,336.146509,344.2715068,336.146509,341.1502991,49234985
27-04-2021,340.8530539,351.7028943,339.2676848,349.8202515,46003023
28-04-2021,353.7341456,360.9673527,352.7928242,360.075592,56696255
29-04-2021,361.6609596,366.5656888,352.2478661,356.1121826,63692926
30-04-2021,350.2166438,359.1838421,347.2440879,350.2661743,53832840
03-05-2021,346.4018482,349.2753129,338.2768501,347.3927002,43691860
04-05-2021,351.7524361,359.5801603,346.9963589,348.2844543,57749307
05-05-2021,353.2387164,354.1800378,344.8164749,352.1487732,40872501
06-05-2021,354.7249931,356.0626493,347.3431341,352.2973938,36294427
07-05-2021,354.2295783,358.6884122,349.7707445,354.9727173,38357618
10-05-2021,357.2021094,363.6426468,355.5176491,358.3911438,41739324
11-05-2021,353.585515,363.0481388,351.50472,361.3141479,41892770
12-05-2021,359.4810745,370.0832024,358.5893138,364.3362732,53436590
14-05-2021,366.6152117,369.0923415,356.260797,357.1525879,51722170
17-05-2021,361.0664539,381.6761931,360.3233149,379.5953979,106555796
18-05-2021,386.4322456,388.9589059,376.573257,378.7531433,70917710
19-05-2021,378.5054453,385.9368349,377.7127758,380.8834839,48189573
20-05-2021,383.4597039,384.2523733,378.5054441,381.0321045,42898608
21-05-2021,386.4322617,400.7005238,374.5420383,397.5298157,192810772
24-05-2021,413.1852466,415.3651329,401.5922672,408.2805176,142964052
25-05-2021,411.302632,411.6989668,404.7630034,408.5777893,56048127
26-05-2021,410.0145282,414.9192575,407.0419723,409.7668152,52357719
27-05-2021,409.9154448,425.1745581,408.2309845,421.3102417,73392997
28-05-2021,426.5617675,429.6829451,416.2073525,418.1890564,65137568
31-05-2021,417.1486576,422.1029172,414.1761018,420.4680176,38291043
01-06-2021,422.1524496,431.3673906,421.7065843,428.5929871,59299647
02-06-2021,426.8589931,433.9436084,425.2240934,433.25,38657806
03-06-2021,437,441.9500122,433.5,439.6499939,38909199
04-06-2021,437.5,441.8999939,431.75,433.6000061,36898769
07-06-2021,435.1000061,437.3999939,430.7999878,432.25,20201197
08-06-2021,432.25,432.5,424,427.2000122,31113823
09-06-2021,427.5,432.2999878,418.2000122,421.4500122,27784834
10-06-2021,424.8999939,433.2999878,422.3999939,432.25,27397712
11-06-2021,434.8500061,435.5,425.25,429.6000061,26831924
14-06-2021,427,432.4500122,416.7000122,430.3500061,30106015
